,index,latitude,longitude
2927,2927,46.25,-88.75
2928,2928,46.25,-88.25
2929,2929,46.25,-87.75
2930,2930,46.25,-87.25
2931,2931,46.25,-86.75
2932,2932,46.25,-86.25
2933,2933,46.25,-85.75
2934,2934,46.25,-85.25
2935,2935,46.25,-84.75
2936,2936,46.25,-84.25
2937,2937,46.25,-70.25
2938,2938,46.25,-69.75
2939,2939,46.25,-69.25
2940,2940,46.25,-68.75
2941,2941,46.25,-68.25
2942,2942,46.25,-67.75
2943,2943,46.75,-123.75
2944,2944,46.75,-123.25
2945,2945,46.75,-122.75
2946,2946,46.75,-122.25
2947,2947,46.75,-121.75
2948,2948,46.75,-121.25
2949,2949,46.75,-120.75
2950,2950,46.75,-120.25
2951,2951,46.75,-119.75
2952,2952,46.75,-119.25
2953,2953,46.75,-118.75
2954,2954,46.75,-118.25
2955,2955,46.75,-117.75
2956,2956,46.75,-117.25
2957,2957,46.75,-116.75
2958,2958,46.75,-116.25
2959,2959,46.75,-115.75
2960,2960,46.75,-115.25
2961,2961,46.75,-114.75
2962,2962,46.75,-114.25
2963,2963,46.75,-113.75
2964,2964,46.75,-113.25
2965,2965,46.75,-112.75
2966,2966,46.75,-112.25
2967,2967,46.75,-111.75
2968,2968,46.75,-111.25
2969,2969,46.75,-110.75
2970,2970,46.75,-110.25
2971,2971,46.75,-109.75
2972,2972,46.75,-109.25
2973,2973,46.75,-108.75
2974,2974,46.75,-108.25
2975,2975,46.75,-107.75
2976,2976,46.75,-107.25
2977,2977,46.75,-106.75
2978,2978,46.75,-106.25
2979,2979,46.75,-105.75
2980,2980,46.75,-105.25
2981,2981,46.75,-104.75
2982,2982,46.75,-104.25
2983,2983,46.75,-103.75
2984,2984,46.75,-103.25
2985,2985,46.75,-102.75
2986,2986,46.75,-102.25
2987,2987,46.75,-101.75
2988,2988,46.75,-101.25
2989,2989,46.75,-100.75
2990,2990,46.75,-100.25
2991,2991,46.75,-99.75
2992,2992,46.75,-99.25
2993,2993,46.75,-98.75
2994,2994,46.75,-98.25
2995,2995,46.75,-97.75
2996,2996,46.75,-97.25
2997,2997,46.75,-96.75
2998,2998,46.75,-96.25
2999,2999,46.75,-95.75
3000,3000,46.75,-95.25
3001,3001,46.75,-94.75
3002,3002,46.75,-94.25
3003,3003,46.75,-93.75
3004,3004,46.75,-93.25
3005,3005,46.75,-92.75
3006,3006,46.75,-92.25
3007,3007,46.75,-91.75
3008,3008,46.75,-88.75
3009,3009,46.75,-88.25
3010,3010,46.75,-69.75
3011,3011,46.75,-69.25
3012,3012,46.75,-68.75
3013,3013,46.75,-68.25
3014,3014,46.75,-67.75
3015,3015,47.25,-123.75
3016,3016,47.25,-123.25
3017,3017,47.25,-122.75
3018,3018,47.25,-122.25
3019,3019,47.25,-121.75
3020,3020,47.25,-121.25
3021,3021,47.25,-120.75
3022,3022,47.25,-120.25
3023,3023,47.25,-119.75
3024,3024,47.25,-119.25
3025,3025,47.25,-118.75
3026,3026,47.25,-118.25
3027,3027,47.25,-117.75
3028,3028,47.25,-117.25
3029,3029,47.25,-116.75
3030,3030,47.25,-116.25
3031,3031,47.25,-115.75
3032,3032,47.25,-115.25
3033,3033,47.25,-114.75
3034,3034,47.25,-114.25
3035,3035,47.25,-113.75
3036,3036,47.25,-113.25
3037,3037,47.25,-112.75
3038,3038,47.25,-112.25
3039,3039,47.25,-111.75
3040,3040,47.25,-111.25
3041,3041,47.25,-110.75
3042,3042,47.25,-110.25
3043,3043,47.25,-109.75
3044,3044,47.25,-109.25
3045,3045,47.25,-108.75
3046,3046,47.25,-108.25
3047,3047,47.25,-107.75
3048,3048,47.25,-107.25
3049,3049,47.25,-106.75
3050,3050,47.25,-106.25
3051,3051,47.25,-105.75
3052,3052,47.25,-105.25
3053,3053,47.25,-104.75
3054,3054,47.25,-104.25
3055,3055,47.25,-103.75
3056,3056,47.25,-103.25
3057,3057,47.25,-102.75
3058,3058,47.25,-102.25
3059,3059,47.25,-101.75
3060,3060,47.25,-101.25
3061,3061,47.25,-100.75
3062,3062,47.25,-100.25
3063,3063,47.25,-99.75
3064,3064,47.25,-99.25
3065,3065,47.25,-98.75
3066,3066,47.25,-98.25
3067,3067,47.25,-97.75
3068,3068,47.25,-97.25
3069,3069,47.25,-96.75
3070,3070,47.25,-96.25
3071,3071,47.25,-95.75
3072,3072,47.25,-95.25
3073,3073,47.25,-94.75
3074,3074,47.25,-94.25
3075,3075,47.25,-93.75
3076,3076,47.25,-93.25
3077,3077,47.25,-92.75
3078,3078,47.25,-92.25
3079,3079,47.25,-91.75
3080,3080,47.25,-91.25
3081,3081,47.25,-69.25
3082,3082,47.25,-68.75
3083,3083,47.25,-68.25
3084,3084,47.75,-124.25
3085,3085,47.75,-123.75
3086,3086,47.75,-123.25
3087,3087,47.75,-122.75
3088,3088,47.75,-122.25
3089,3089,47.75,-121.75
3090,3090,47.75,-121.25
3091,3091,47.75,-120.75
3092,3092,47.75,-120.25
3093,3093,47.75,-119.75
3094,3094,47.75,-119.25
3095,3095,47.75,-118.75
3096,3096,47.75,-118.25
3097,3097,47.75,-117.75
3098,3098,47.75,-117.25
3099,3099,47.75,-116.75
3100,3100,47.75,-116.25
3101,3101,47.75,-115.75
3102,3102,47.75,-115.25
3103,3103,47.75,-114.75
3104,3104,47.75,-114.25
3105,3105,47.75,-113.75
3106,3106,47.75,-113.25
3107,3107,47.75,-112.75
3108,3108,47.75,-112.25
3109,3109,47.75,-111.75
3110,3110,47.75,-111.25
3111,3111,47.75,-110.75
3112,3112,47.75,-110.25
3113,3113,47.75,-109.75
3114,3114,47.75,-109.25
3115,3115,47.75,-108.75
3116,3116,47.75,-108.25
3117,3117,47.75,-107.75
3118,3118,47.75,-107.25
3119,3119,47.75,-106.75
3120,3120,47.75,-106.25
3121,3121,47.75,-105.75
3122,3122,47.75,-105.25
3123,3123,47.75,-104.75
3124,3124,47.75,-104.25
3125,3125,47.75,-103.75
3126,3126,47.75,-103.25
3127,3127,47.75,-102.75
3128,3128,47.75,-102.25
3129,3129,47.75,-101.75
3130,3130,47.75,-101.25
3131,3131,47.75,-100.75
3132,3132,47.75,-100.25
3133,3133,47.75,-99.75
3134,3134,47.75,-99.25
3135,3135,47.75,-98.75
3136,3136,47.75,-98.25
3137,3137,47.75,-97.75
3138,3138,47.75,-97.25
3139,3139,47.75,-96.75
3140,3140,47.75,-96.25
3141,3141,47.75,-95.75
3142,3142,47.75,-95.25
3143,3143,47.75,-94.75
3144,3144,47.75,-94.25
3145,3145,47.75,-93.75
3146,3146,47.75,-93.25
3147,3147,47.75,-92.75
3148,3148,47.75,-92.25
3149,3149,47.75,-91.75
3150,3150,47.75,-91.25
3151,3151,47.75,-90.75
3152,3152,47.75,-90.25
3153,3153,48.25,-124.25
3154,3154,48.25,-123.75
3155,3155,48.25,-123.25
3156,3156,48.25,-122.75
3157,3157,48.25,-122.25
3158,3158,48.25,-121.75
3159,3159,48.25,-121.25
3160,3160,48.25,-120.75
3161,3161,48.25,-120.25
3162,3162,48.25,-119.75
3163,3163,48.25,-119.25
3164,3164,48.25,-118.75
3165,3165,48.25,-118.25
3166,3166,48.25,-117.75
3167,3167,48.25,-117.25
3168,3168,48.25,-116.75
3169,3169,48.25,-116.25
3170,3170,48.25,-115.75
3171,3171,48.25,-115.25
3172,3172,48.25,-114.75
3173,3173,48.25,-114.25
3174,3174,48.25,-113.75
3175,3175,48.25,-113.25
3176,3176,48.25,-112.75
3177,3177,48.25,-112.25
3178,3178,48.25,-111.75
3179,3179,48.25,-111.25
3180,3180,48.25,-110.75
3181,3181,48.25,-110.25
3182,3182,48.25,-109.75
3183,3183,48.25,-109.25
3184,3184,48.25,-108.75
3185,3185,48.25,-108.25
3186,3186,48.25,-107.75
3187,3187,48.25,-107.25
3188,3188,48.25,-106.75
3189,3189,48.25,-106.25
3190,3190,48.25,-105.75
3191,3191,48.25,-105.25
3192,3192,48.25,-104.75
3193,3193,48.25,-104.25
3194,3194,48.25,-103.75
3195,3195,48.25,-103.25
3196,3196,48.25,-102.75
3197,3197,48.25,-102.25
3198,3198,48.25,-101.75
3199,3199,48.25,-101.25
3200,3200,48.25,-100.75
3201,3201,48.25,-100.25
3202,3202,48.25,-99.75
3203,3203,48.25,-99.25
3204,3204,48.25,-98.75
3205,3205,48.25,-98.25
3206,3206,48.25,-97.75
3207,3207,48.25,-97.25
3208,3208,48.25,-96.75
3209,3209,48.25,-96.25
3210,3210,48.25,-95.75
3211,3211,48.25,-95.25
3212,3212,48.25,-94.75
3213,3213,48.25,-94.25
3214,3214,48.25,-93.75
3215,3215,48.25,-93.25
3216,3216,48.25,-92.75
3217,3217,48.25,-92.25
3218,3218,48.25,-91.75
3219,3219,48.25,-90.75
3220,3220,48.75,-122.75
3221,3221,48.75,-122.25
3222,3222,48.75,-121.75
3223,3223,48.75,-121.25
3224,3224,48.75,-120.75
3225,3225,48.75,-120.25
3226,3226,48.75,-119.75
3227,3227,48.75,-119.25
3228,3228,48.75,-118.75
3229,3229,48.75,-118.25
3230,3230,48.75,-117.75
3231,3231,48.75,-117.25
3232,3232,48.75,-116.75
3233,3233,48.75,-116.25
3234,3234,48.75,-115.75
3235,3235,48.75,-115.25
3236,3236,48.75,-114.75
3237,3237,48.75,-114.25
3238,3238,48.75,-113.75
3239,3239,48.75,-113.25
3240,3240,48.75,-112.75
3241,3241,48.75,-112.25
3242,3242,48.75,-111.75
3243,3243,48.75,-111.25
3244,3244,48.75,-110.75
3245,3245,48.75,-110.25
3246,3246,48.75,-109.75
3247,3247,48.75,-109.25
3248,3248,48.75,-108.75
3249,3249,48.75,-108.25
3250,3250,48.75,-107.75
3251,3251,48.75,-107.25
3252,3252,48.75,-106.75
3253,3253,48.75,-106.25
3254,3254,48.75,-105.75
3255,3255,48.75,-105.25
3256,3256,48.75,-104.75
3257,3257,48.75,-104.25
3258,3258,48.75,-103.75
3259,3259,48.75,-103.25
3260,3260,48.75,-102.75
3261,3261,48.75,-102.25
3262,3262,48.75,-101.75
3263,3263,48.75,-101.25
3264,3264,48.75,-100.75
3265,3265,48.75,-100.25
3266,3266,48.75,-99.75
3267,3267,48.75,-99.25
3268,3268,48.75,-98.75
3269,3269,48.75,-98.25
3270,3270,48.75,-97.75
3271,3271,48.75,-97.25
3272,3272,48.75,-96.75
3273,3273,48.75,-96.25
3274,3274,48.75,-95.75
3275,3275,48.75,-95.25
3276,3276,48.75,-94.75
3277,3277,48.75,-94.25
